current_time;Tw_in;Tw_out_rnn;Tw_out;Tw_out_sp;omegab_opt;Theater1;Theater2;Theater_opt;pc_rnn;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
31;303.7883949527568;309.04504;308.9890253247704;311.4546705472243;9500.0;786.4754101744926;784.7334866870774;784.7334866870774;70.0;65.32509311414925;70.0;50;100.0;5.957075703088549;3;50;50;0.49964872198056315;716.5847609107452;4290.478148656509;10021.166250000002;184.0;180.0;136.0;0;6
32;303.8091778607611;309.0834;309.025516209246;311.4546705472243;9500.0;787.0808637611198;785.2802506688047;785.2802506688047;70.0;65.41707742330327;70.0;50;100.0;5.968249219081827;3;50;50;0.5011578602594579;725.1287015355157;4297.057533618781;10021.166250000002;184.0;180.0;136.0;0;6
33;303.8297529396854;309.12238;309.06604317294847;311.4546705472243;9500.0;787.6856649554051;785.8263998271151;785.8263998271151;70.0;65.50617249018724;70.0;50;100.0;5.937968248861736;3;50;50;0.5030747305265996;737.6020546173979;4303.793456163607;10021.166250000002;184.0;180.0;136.0;0;6
34;303.8501222678205;309.16107;309.11101826958003;311.4546705472243;9500.0;788.2898144603187;786.3719348533634;786.3719348533634;70.0;65.6170812980018;70.0;50;100.0;5.89602215420075;3;50;50;0.505438721024513;752.9535542341462;4312.13189833987;10021.166250000002;184.0;180.0;136.0;0;6
35;303.8702879026742;309.20633;309.14913153936936;311.4546705472243;9500.0;788.8933129780731;786.9168564381268;786.9168564381268;70.0;65.77490281269266;70.0;50;100.0;5.842619062936407;3;50;50;0.5071630336975347;764.4555421743255;4317.909534363022;10021.166250000002;184.0;180.0;136.0;0;6
36;303.8902518811794;309.24673;309.191982787035;311.4546705472243;9500.0;789.4961612101245;787.461165271206;787.461165271206;70.0;65.85926671807685;70.0;50;100.0;5.725187379967153;3;50;50;0.5093619199800875;779.010093639112;4325.390387900543;10021.166250000002;184.0;180.0;136.0;0;6
37;303.9100162198995;309.29062;309.23720237705;311.4546705472243;9500.0;790.0983598571728;788.0048620416261;788.0048620416261;70.0;65.96688779272313;70.0;50;100.0;5.615293000210068;3;50;50;0.5118075242371436;795.5525811480234;4333.355707233299;10021.166250000002;184.0;180.0;136.0;0;6
38;303.9295829152324;309.3359;309.28042849647295;311.4546705472243;9500.0;790.6999096191632;788.5479474376374;788.5479474376374;70.0;66.14479546126249;70.0;50;100.0;5.536727561292807;3;50;50;0.5140805950312155;807.8120613344148;4343.875047372321;10021.166250000002;184.0;180.0;136.0;0;6
39;303.94895394361197;309.38153;309.3207023933513;311.4546705472243;9500.0;791.3008111952867;789.0904221467162;789.0904221467162;70.0;66.25399970606382;70.0;50;100.0;5.460609841421615;3;50;50;0.5160888307226812;825.072833243832;4346.739139196265;10021.166250000002;184.0;180.0;136.0;0;6
40;303.96813126170775;309.4255;309.36734442858403;311.4546705472243;9500.0;791.9010652839806;789.6322868555657;789.6322868555657;70.0;66.3514564419765;70.0;50;100.0;5.420239190664302;3;50;50;0.5187274936991628;842.9843900431837;4355.270062761956;10021.166250000002;184.0;180.0;136.0;0;6
41;303.98711680662257;309.47165;309.40627827865046;311.4546705472243;9500.0;792.5006725829301;790.1735422501171;790.1735422501171;70.0;66.52959588422576;70.0;50;100.0;5.355361154278313;3;50;50;0.5206440200549546;856.6143171828728;4360.845964856161;10021.166250000002;184.0;180.0;136.0;0;6
42;304.00591249608823;309.51602;309.4503798979868;311.4546705472243;9500.0;793.0996337890681;790.7141890155302;790.7141890155302;70.0;66.61362112212495;70.0;50;100.0;5.278419162284038;3;50;50;0.5230752783090415;872.7637716348696;4369.060553565056;10021.166250000002;184.0;180.0;136.0;0;6
43;304.02452022865924;309.55966;309.4950185184404;311.4546705472243;9500.0;793.6979495985769;791.2542278361944;791.2542278361944;70.0;66.71708261012476;70.0;50;100.0;5.227864208336337;3;50;50;0.5255761866474885;890.1236383643754;4376.762705071138;10021.166250000002;184.0;180.0;136.0;0;6
44;304.0429418839046;309.6075;309.537336536357;311.4546705472243;9500.0;794.2956207068886;791.7936593957295;791.7936593957295;70.0;66.92914671027651;70.0;50;100.0;5.128356045188047;3;50;50;0.5278720212318747;906.6886108577003;4383.204672630449;10021.166250000002;184.0;180.0;136.0;0;6
45;304.0611793225974;309.65164;309.5783001134712;311.4546705472243;9500.0;794.8926478086858;792.3324843769864;792.3324843769864;70.0;67.03658646991198;70.0;50;100.0;5.022060126210889;3;50;50;0.5300554269357051;920.6237920295944;4391.149763007835;10021.166250000002;184.0;180.0;136.0;0;6
46;304.07923438690335;309.69662;309.62438054980635;311.4546705472243;9500.0;795.4890315979026;792.8707034620484;792.8707034620484;70.0;67.15436587922777;70.0;50;100.0;4.940529663400139;3;50;50;0.5327479546324996;940.2860134547527;4398.469809264984;10021.166250000002;184.0;180.0;136.0;0;6
47;304.09710890056624;309.7421;309.6659269792202;311.4546705472243;9500.0;796.0847727677254;793.4083173322316;793.4083173322316;70.0;67.26712047840583;70.0;50;100.0;4.881753447335586;3;50;50;0.5350222255584776;956.6614672801476;4404.885202486355;10021.166250000002;184.0;180.0;136.0;0;6
48;304.1148046690925;309.78848;309.7079970395919;311.4546705472243;9500.0;796.679872010594;793.9453266680863;793.9453266680863;70.0;67.38379430527937;70.0;50;100.0;4.802013295288975;3;50;50;0.5373639770190792;971.2099801142224;4413.803770355151;10021.166250000002;184.0;180.0;136.0;0;6
49;304.13232347993346;309.83182;309.7496488290616;311.4546705472243;9500.0;797.2743300182013;794.4817321493972;794.4817321493972;70.0;67.54576547060387;70.0;50;100.0;4.7228079202482265;3;50;50;0.5396825443978202;987.9760538265848;4420.272445806977;10021.166250000002;184.0;180.0;136.0;0;6
50;304.14966710266606;309.87677;309.78995827764373;311.4546705472243;9500.0;797.8681474814957;795.0175344551848;795.0175344551848;70.0;67.66118285139434;70.0;50;100.0;4.608700358077238;3;50;50;0.5418889779864708;1003.8642824278719;4426.495255017145;10021.166250000002;184.0;180.0;136.0;0;6
51;304.1668372891713;309.9189;309.8259160700823;311.4546705472243;9500.0;798.4613250906806;795.5527342637058;795.5527342637058;70.0;67.77490881870975;70.0;50;100.0;4.487702278460375;3;50;50;0.5436939905757443;1016.7460502702479;4431.70181841522;10021.166250000002;184.0;180.0;136.0;0;6
52;304.1838357738115;309.959;309.8699679820951;311.4546705472243;9500.0;799.0538635352158;796.0873322524546;796.0873322524546;70.0;67.87893964170048;70.0;50;100.0;4.364190242537473;3;50;50;0.5462931390337203;1035.1992004624244;4439.295167028853;10021.166250000002;184.0;180.0;136.0;0;6
53;304.2006642736053;310.00146;309.9087258765974;311.4546705472243;9500.0;799.6457635038182;796.6213290981635;796.6213290981635;70.0;67.99688966820227;70.0;50;100.0;4.252241118880659;3;50;50;0.5483999978673829;1050.2080668035196;4445.399483325173;10021.166250000002;184.0;180.0;136.0;0;6
54;304.2173244884012;310.04425;309.9455438350979;311.4546705472243;9500.0;800.2370256844628;797.154725476804;797.154725476804;70.0;68.10507662103971;70.0;50;100.0;4.149571495431883;3;50;50;0.5503366459580177;1065.0506573095827;4449.9643653031035;10021.166250000002;184.0;180.0;136.0;0;6
55;304.23381810104905;310.08267;309.9822607868185;311.4546705472243;9500.0;800.8276507643828;797.6875220635873;797.6875220635873;70.0;68.2028096742885;70.0;50;100.0;4.057785155226543;3;50;50;0.5522795961004112;1078.7383229499778;4455.747326055096;10021.166250000002;184.0;180.0;136.0;0;6
56;304.2501467775705;310.12204;310.0155031502706;311.4546705472243;9500.0;801.4176394300714;798.2197195329654;798.2197195329654;70.0;68.3519117371048;70.0;50;100.0;3.992447782297006;3;50;50;0.5539045725848771;1090.4011496392104;4460.368658869035;10021.166250000002;184.0;180.0;136.0;0;6
57;304.2663121673267;310.15692;310.05570765943514;311.4546705472243;9500.0;802.0069923672817;798.7513185586321;798.7513185586321;70.0;68.39005094249146;70.0;50;100.0;3.914670778156835;3;50;50;0.5562141224722392;1105.1236877912147;4468.790504100956;10021.166250000002;184.0;180.0;136.0;0;6
58;304.28231590318535;310.1966;310.09242319216406;311.4546705472243;9500.0;802.5957102610281;799.2823198135233;799.2823198135233;70.0;68.63085490273869;70.0;50;100.0;3.8016661361329396;3;50;50;0.5582040010246232;1118.8966437554225;4474.958451927499;10021.166250000002;184.0;180.0;136.0;0;6
59;304.2981596016854;310.23492;310.1316058289293;311.4546705472243;9500.0;803.1837937955869;799.8127239698183;799.8127239698183;70.0;68.71232136751964;70.0;50;100.0;3.647623044055956;3;50;50;0.5604462812565216;1134.1119891757053;4482.213369490159;10021.166250000002;184.0;180.0;136.0;0;6
60;304.3138448632005;310.27466;310.1684013628411;311.4546705472243;9500.0;803.7712436544969;800.3425316989409;800.3425316989409;70.0;68.76220240578849;70.0;50;100.0;3.4773472540290413;3;50;50;0.5624744432040535;1147.888851360262;4488.761055363741;10021.166250000002;184.0;180.0;136.0;0;6
61;304.3293732721004;310.31384;310.2001809308753;311.4546705472243;9500.0;804.3580605205603;800.8717436715594;800.8717436715594;70.0;68.80518858121063;70.0;50;100.0;3.316166361218893;3;50;50;0.56403576756501;1158.2731688819476;4494.023028833375;10021.166250000002;184.0;180.0;136.0;0;6
62;304.34474639691126;310.34805;310.23562258770613;311.4546705472243;9500.0;804.9442450758442;801.4003605575883;801.4003605575883;70.0;69.06590544192977;70.0;50;100.0;3.1275579978213157;3;50;50;0.5659638446746144;1171.6954347928083;4499.922344180681;10021.166250000002;184.0;180.0;136.0;0;6
63;304.35996579047406;310.3844;310.26902527522986;311.4546705472243;9500.0;805.5297980016798;801.9283830261886;801.9283830261886;70.0;69.1128693678059;70.0;50;100.0;2.9557511368448814;3;50;50;0.5677107982050693;1183.8414973173292;4505.282793415872;10021.166250000002;184.0;180.0;136.0;0;6
64;304.3750329901012;310.41855;310.30630521271314;311.4546705472243;9500.0;806.1147199786648;802.4558117457689;802.4558117457689;70.0;69.13234350342323;70.0;50;100.0;2.764653624518746;3;50;50;0.5698448791313424;1197.6006608508887;4512.9096096354515;10021.166250000002;184.0;180.0;136.0;0;6
65;304.3899495177321;310.45554;310.33953937216563;311.4546705472243;9500.0;806.6990116866634;802.9826473839862;802.9826473839862;70.0;69.36665730558562;70.0;50;100.0;2.6250952290349914;3;50;50;0.5716047391242035;1210.0400928844397;4518.106027167085;10021.166250000002;184.0;180.0;136.0;0;6
66;304.40471688008665;310.49075;310.37246613807145;311.4546705472243;9500.0;807.2826738048072;803.5088906077468;803.5088906077468;70.0;69.39846930077915;70.0;50;100.0;2.5753473633409953;3;50;50;0.5733493973920053;1221.821365672557;4523.808264930045;10021.166250000002;184.0;180.0;136.0;0;6
67;304.4193365688177;310.52417;310.4113569714013;311.4546705472243;9500.0;807.865707011496;804.034542083207;804.034542083207;70.0;69.45209822838142;70.0;50;100.0;2.5572691158475322;3;50;50;0.5756812390174095;1235.2613634332006;4533.736039766248;10021.166250000002;184.0;180.0;136.0;0;6
68;304.4338100606614;310.56226;310.443391652849;311.4546705472243;9500.0;808.4481119843987;804.5596024757741;804.5596024757741;70.0;69.647480035776;70.0;50;100.0;2.4643769159335194;3;50;50;0.5773684240919967;1247.9548993983158;4537.95006592809;10021.166250000002;184.0;180.0;136.0;0;6
69;304.4481388175867;310.59662;310.4752690665624;311.4546705472243;9500.0;809.0298894004537;805.084072450107;805.084072450107;70.0;69.70589309660339;70.0;50;100.0;2.363738678175153;3;50;50;0.5790544050807312;1259.0488595892662;4543.751601519586;10021.166250000002;184.0;180.0;136.0;0;6
70;304.46232428694276;310.63016;310.5120179366687;311.4546705472243;9500.0;809.6110399358704;805.6079526701172;805.6079526701172;70.0;69.7568431701854;70.0;50;100.0;2.2154072598806804;3;50;50;0.581222175820419;1273.08589609012;4551.43815599303;10021.166250000002;184.0;180.0;136.0;0;6
71;304.4763679016052;310.66574;310.5405549118021;311.4546705472243;9500.0;810.1915642661293;806.13124379897;806.13124379897;70.0;69.89300275504124;70.0;50;100.0;2.1938264402662924;3;50;50;0.5826146202970459;1283.0476346986932;4555.43033497863;10021.166250000002;184.0;180.0;136.0;0;6
72;304.4902710801211;310.69727;310.57575877734433;311.4546705472243;9500.0;810.7714630659831;806.6539464990847;806.6539464990847;70.0;69.93127346709576;70.0;50;100.0;2.1234929871242345;3;50;50;0.584661076262714;1296.889155710844;4562.096689421744;10021.166250000002;184.0;180.0;136.0;0;6
73;304.5040352268518;310.7309;310.6019575807591;311.4546705472243;9500.0;811.3507370094574;807.1760614321356;807.1760614321356;70.0;70.02206708826765;70.0;50;100.0;2.0074921710083515;3;50;50;0.5858557315018021;1306.2738999742564;4564.6837839206655;10021.166250000002;184.0;180.0;136.0;0;6
74;304.5176617321152;310.7604;310.6338154595086;311.4546705472243;9500.0;811.9293867698516;807.6975892590533;807.6975892590533;70.0;70.03314533184701;70.0;50;100.0;1.9539251743795376;3;50;50;0.5876073042556093;1317.2258673181332;4571.2846183416605;10021.166250000002;184.0;180.0;136.0;0;6
75;304.5311519723259;310.79;310.6646432412337;311.4546705472243;9500.0;812.5074130197396;808.2185306400249;808.2185306400249;70.0;70.28470279959888;70.0;50;100.0;1.7668226287074504;3;50;50;0.5892730024191598;1328.1601760303395;4577.042547848715;10021.166250000002;184.0;180.0;136.0;0;6
76;304.5445073101346;310.82172;310.6945331139476;311.4546705472243;9500.0;813.0848164309706;808.7388862344955;808.7388862344955;70.0;70.28094128235342;70.0;50;100.0;1.4762085420772593;3;50;50;0.5908615520069935;1338.6695378360487;4582.452305559056;10021.166250000002;184.0;180.0;136.0;0;6
77;304.55772909456516;310.85034;310.72588640849426;311.4546705472243;9500.0;813.6615976746697;809.2586567011681;809.2586567011681;70.0;70.2898523656755;70.0;50;100.0;1.092717673265747;3;50;50;0.592603530422882;1349.6582148587781;4588.920283845857;10021.166250000002;184.0;180.0;136.0;0;6
78;304.5708186611514;310.88272;310.75546943279454;311.4546705472243;9500.0;814.2377574212389;809.7778426980055;809.7778426980055;70.0;70.53015147762724;70.0;50;100.0;0.6886597590035535;3;50;50;0.5941881335341177;1360.3017508612863;4594.156319061309;10021.166250000002;184.0;180.0;136.0;0;6
79;304.5837773320718;310.9114;310.7843253982965;311.4546705472243;9500.0;814.8132963403581;810.2964448822306;810.2964448822306;70.0;70.51651464863309;70.0;50;100.0;0.3175656269687295;3;50;50;0.5957154604834363;1370.5815809178357;4599.182086281986;10021.166250000002;184.0;180.0;136.0;0;6
80;304.596606416283;310.94165;310.8144481298302;311.4546705472243;9500.0;815.3882151009852;810.814463910327;810.814463910327;70.0;70.52244459467818;70.0;50;100.0;0.14865403896873203;3;50;50;0.5973769415280368;1381.160638886702;4605.253006082285;10021.166250000002;184.0;180.0;136.0;0;6
81;304.60930720965206;310.9707;310.8434930606077;311.4546705472243;9500.0;815.9625143713577;811.3319004380403;811.3319004380403;70.0;70.75973260049952;70.0;50;100.0;0.21507587386666954;3;50;50;0.5989471987437709;1391.4047041238978;4610.7447494592225;10021.166250000002;184.0;180.0;136.0;0;6
82;304.62188099508745;311.00024;310.8717804489383;311.4546705472243;9500.0;816.5361948189926;811.8487551203787;811.8487551203787;70.0;70.74267177162949;70.0;50;100.0;0.1814598568254553;3;50;50;0.600456877579344;1401.3883247331091;4615.889871445395;10021.166250000002;184.0;180.0;136.0;0;6
83;304.63432904266847;311.02863;310.90187701995114;311.4546705472243;9500.0;817.109257110688;812.3650286116136;812.3650286116136;70.0;70.76664563261959;70.0;50;100.0;0.1569904785023482;3;50;50;0.6021524532205196;1412.222441595172;4622.047399973004;10021.166250000002;184.0;180.0;136.0;0;6
84;304.6466526097737;311.05774;310.9311116394608;311.4546705472243;9500.0;817.6817019125232;812.8807215652812;812.8807215652812;70.0;70.97002332929901;70.0;50;100.0;0.10204178048081758;3;50;50;0.6037771765938099;1422.3558120251057;4628.195652577072;10021.166250000002;184.0;180.0;136.0;0;6
85;304.65885294120784;311.08694;310.9575905124858;311.4546705472243;9500.0;818.25352988986;813.3958346341824;813.3958346341824;70.0;70.98476343396896;70.0;50;100.0;0.004395115243298164;3;50;50;0.6051489824225779;1431.8758376115995;4632.422721263382;10021.166250000002;184.0;180.0;136.0;0;6
86;304.67093126932764;311.11417;310.98818286719876;311.4546705472243;9500.0;818.8247417073434;813.9103684703842;813.9103684703842;70.0;71.00778704429753;70.0;50;100.0;0.0035160921946385316;3;50;50;0.6069277109735984;1442.9783692837773;4639.145124114604;10021.166250000002;184.0;180.0;136.0;0;6
87;304.6828888141663;311.14307;311.01446527779837;311.4546705472243;9500.0;819.3953380289018;814.4243237252203;814.4243237252203;70.0;71.17512122697755;70.0;50;100.0;0.0;3;50;50;0.6083039673806121;1453.2399227564124;4642.675264899279;10021.166250000002;184.0;180.0;136.0;0;6
88;304.6947267835565;311.1704;311.0404219605082;311.4546705472243;9500.0;819.9653195177485;814.9377010492922;814.9377010492922;70.0;71.19495136168914;70.0;50;100.0;0.0;3;50;50;0.6096604177647984;1461.9966592176613;4647.511743247838;10021.166250000002;184.0;180.0;136.0;0;6
89;304.70644637325285;311.196;311.06933316257584;311.4546705472243;9500.0;820.5346868363822;815.4505010924694;815.4505010924694;70.0;71.18103241266417;70.0;50;100.0;0.0;3;50;50;0.6113120958375876;1471.9200130700933;4654.140129954307;10021.166250000002;184.0;180.0;136.0;0;6
90;304.7180487670522;311.22357;311.09567399302045;311.4546705472243;9500.0;821.1034406465875;815.962724503891;815.962724503891;70.0;71.37919003413893;70.0;50;100.0;0.0;3;50;50;0.6127280859209074;1481.3821765348982;4658.867838522801;10021.166250000002;184.0;180.0;136.0;0;6
91;304.72953513691357;311.2496;311.1213119683777;311.4546705472243;9500.0;821.6715816094361;816.474371931966;816.474371931966;70.0;71.36312265631358;70.0;50;100.0;0.0;3;50;50;0.6140876964092903;1490.355386823206;4663.519510973821;10021.166250000002;184.0;180.0;136.0;0;6
92;304.74090664307636;311.27524;311.1487135942779;311.4546705472243;9500.0;822.2391103852873;816.9854440243743;816.9854440243743;70.0;71.37959387200968;70.0;50;100.0;0.0;3;50;50;0.6156277844884414;1500.350614026806;4668.9577624510375;10021.166250000002;184.0;180.0;136.0;0;6
93;304.7521644341775;311.3011;311.1748677410255;311.4546705472243;9500.0;822.8060276337889;817.4959414280675;817.4959414280675;70.0;71.55723731894781;70.0;50;100.0;0.0;3;50;50;0.6170589465838987;1509.6007390041752;4674.049550762946;10021.166250000002;184.0;180.0;136.0;0;6
94;304.7633096473676;311.32697;311.1996436306108;311.4546705472243;9500.0;823.3723340138778;818.0058647892698;818.0058647892698;70.0;71.56064858956024;70.0;50;100.0;0.0;3;50;50;0.6183685089933446;1517.9497890931411;4678.823843293787;10021.166250000002;184.0;180.0;136.0;0;6
